sample_id,acceptance_status,acceptance_reason,trajectory_checksum,d_is_zero,mu_M1,mu_M2,hn,vn,kpn1,kpn12,mu_n12,a_inf2,mu_n10
1539,accepted,,0aa6fb33e4bdb750,True,2A,2A,1,2A,2B,1,1,2A,1
1540,accepted,,6be4786fe5edf60b,False,2B,2B,1,2A,2A,2B,2B,2B,2A
1541,accepted,,028d1ed440c90d78,True,2B,2A,1,2B,2B,2B,1,2A,2A
1542,accepted,,e3bfd4d5a8e66b41,False,2A,2B,2B,2B,2A,1,1,2A,2B
1543,accepted,,0867b6aaa5dd3331,False,2B,2B,1,2A,2A,2A,2B,1,1
1544,accepted,,e939fcd6159cdba8,True,2B,2A,1,2A,2A,2B,1,1,1
1545,accepted,,8570e11a52de8393,True,1,1,1,2A,1,1,2B,2B,2B
1546,accepted,,63741d77a2fe312e,False,1,2A,1,2A,2A,2A,1,1,2B
1547,accepted,,526fb4365cc1e8c0,False,1,1,2B,2A,2B,2A,2B,1,1
1548,accepted,,d08f405c7e169a53,True,2B,1,2B,2B,2B,2A,1,2B,2B
1549,accepted,,933ea1fc67704e0b,True,2B,2A,1,2B,1,2B,2B,1,2B
1550,accepted,,e26aa7b70efd6a52,False,1,2B,1,2B,1,2A,1,2A,2A
1551,accepted,,baa0c63e2b6a0668,False,1,1,2B,2B,1,1,1,1,1
1552,accepted,,152a75ed6e6e9821,True,1,2B,1,2B,1,1,1,2A,1
1553,accepted,,5c6fc61cd6a39c24,False,2A,2A,1,2B,1,2A,2B,2B,2A
1554,accepted,,dca67baf237175dd,False,2A,1,1,2A,1,2B,2B,2A,2B
1555,accepted,,0136569819f773d3,False,1,1,1,2A,2A,2A,2B,1,2A
1556,accepted,,e728e5acfbf9a2da,True,2A,2A,2B,2A,1,2B,1,1,2A
1557,accepted,,f173fa5569bdd807,False,2A,1,2B,2A,2B,2A,1,2A,2B
1558,accepted,,46734b535c285fe9,False,2B,2B,2B,2A,2B,1,1,2A,1
1559,accepted,,2a4fc82d8571b915,False,2A,2A,1,2A,1,2B,1,2A,2A
1560,accepted,,61fe67f1b950a058,True,1,1,2B,2B,2B,2A,2B,2A,2B
1561,accepted,,45df29ca4e97d8bc,True,2B,2A,1,2B,2A,1,2B,2A,1
1562,accepted,,9fe6b86d07890977,False,2A,2A,2B,2A,2A,2B,1,2B,2B
1563,accepted,,bf8444a6bffdbdc2,False,2A,2A,1,2B,2B,2B,2B,2A,2A
1564,accepted,,a72ba3ff5a866eb6,False,2A,1,1,2B,1,1,2B,2B,1
1565,accepted,,eff06dbf2927ba23,False,2B,1,1,2B,1,2A,2B,1,2B
1566,accepted,,2a4e9fb58abc3001,True,2A,2B,1,2B,2B,2A,2B,1,2B
1567,accepted,,cc56dea01ed6f5d0,True,1,2A,1,2A,2B,2B,2B,2A,1
1568,accepted,,41024a67969d9223,True,2B,2B,2B,2A,2A,1,2B,2A,1
1569,accepted,,f2e5b8ba428fd568,False,2A,1,2B,2A,1,2A,2B,2A,2A
1570,accepted,,85058612cb16be1c,True,2B,2B,2B,2B,2B,1,2B,2B,1
1571,accepted,,808aec0a4259846d,False,2B,2B,2B,2B,2B,2A,2B,2B,1
1572,accepted,,d59dfa962e6bd542,True,2B,1,2B,2B,2A,2B,2B,1,1
1573,accepted,,94b1db376f05b089,False,1,2A,1,2A,1,2A,1,1,1
1574,accepted,,99f90f0fb73f0bc1,True,1,2A,1,2B,1,1,1,2B,1
1575,accepted,,1094056458505120,True,1,2B,2B,2B,2B,2A,2B,1,2A
1576,accepted,,d719ef4202e31cba,False,1,2A,1,2B,1,2B,2B,2B,2A
1577,accepted,,c197b62f222291c6,True,2A,2B,2B,2B,1,2B,2B,1,2B
1578,accepted,,3cae2034d04efe15,False,2A,2A,2B,2B,2A,1,2B,1,2B
1579,accepted,,d81fa4b3d3599375,False,1,1,1,2B,1,2B,1,2B,1
1580,accepted,,a57ed77210d1c744,True,2B,1,1,2B,2B,2A,2B,1,2A
1581,accepted,,dd980030062c5d13,False,1,2A,2B,2A,1,2B,2B,2A,1
1582,accepted,,83e1104468558893,True,2B,1,2B,2A,2A,2B,2B,1,1
1583,accepted,,efb9c1854d610fa1,True,1,2B,2B,2B,2A,2A,1,2B,2B
1584,accepted,,7bded96ed25c5537,True,2B,2A,2B,2B,2A,1,2B,2B,1
1585,accepted,,38d65185021741b0,False,2A,2B,2B,2B,2A,2A,2B,1,2A
1586,accepted,,4e7c1d52f4f750c6,False,1,1,1,2B,2A,1,1,2A,2A
1587,accepted,,d233cdeb991ca1ad,False,2A,2B,2B,2A,1,2B,2B,2A,1
1588,accepted,,dac5e91e82434bb3,False,2B,2B,2B,2A,2A,1,2B,1,1
1589,accepted,,bdce231f4fd7859e,False,1,1,2B,2A,2B,2B,1,2B,2A
1590,accepted,,a72237d4eb0850cb,False,2B,1,1,2A,2A,2B,1,1,1
1591,accepted,,e77b3fa25cfe7115,False,1,2A,1,2A,1,2A,2B,1,2A
1592,accepted,,d978337a1160b0d1,False,2B,2B,2B,2B,2B,2B,1,1,2B
1593,accepted,,133c9e7af7cca76c,False,2A,2B,2B,2A,2B,2A,1,2B,2A
1594,accepted,,13a5ccd84b7e00b9,False,1,2A,2B,2B,2A,2B,2B,2B,1
1595,accepted,,8f0814a783fc451a,True,2B,1,1,2B,2B,2B,1,2B,1
1596,accepted,,ee3f948c444a90bd,True,2B,2A,2B,2A,2B,2B,2B,2B,2B
1597,accepted,,d1f18dfb97ba03fb,True,2B,1,1,2B,2B,2A,1,1,2B
1598,accepted,,4d2c951c9101a7f9,False,1,2A,2B,2A,1,1,2B,2B,2B
1599,accepted,,0b163b958897a3e4,False,2A,2A,1,2A,1,1,1,2B,2A
1600,accepted,,8d46437ecac0bf8d,True,2B,2A,1,2A,2B,2A,2B,2A,1
1601,accepted,,6c9553589155bfb7,False,1,2A,1,2A,2A,2A,2B,2B,2A
1602,accepted,,f52b02c1ca70c29b,False,2A,2A,1,2B,2A,1,2B,2B,2A
1603,accepted,,3804e5ed8c8fcd7c,True,2A,2A,1,2B,2A,1,1,1,2B
1604,accepted,,64bc25e01389d9e4,True,2B,2B,1,2A,2B,2B,2B,1,1
1605,accepted,,7634c835446a5475,False,2A,2B,1,2A,2B,2A,1,1,2A
1606,accepted,,f27d0b483f4d6a39,True,1,2B,2B,2B,2A,2B,1,1,2A
1607,accepted,,62e27cbbb293ddfc,True,2B,2B,1,2A,2B,2B,2B,2A,2A
1608,accepted,,34557f40c825401d,True,2A,1,2B,2A,2A,2A,1,2A,1
1609,accepted,,726478b702381125,True,2A,1,2B,2A,2A,2B,2B,2A,2A
1610,accepted,,fd0857af25c64636,False,1,2A,1,2B,2A,2B,2B,1,1
1611,accepted,,c0bf02450fa826f9,True,1,2B,2B,2B,1,2B,2B,1,1
1612,accepted,,abeda9c096903af2,False,2B,1,1,2B,2B,2B,1,1,2A
1613,accepted,,28b6cefe5b8aaa25,False,1,2B,1,2A,2A,2B,1,2A,2B
1614,accepted,,aa21779c30f37779,True,1,1,2B,2A,1,2B,2B,2B,2B
1615,accepted,,8b22e248b2f9221c,False,2A,2B,1,2A,2B,1,2B,2B,1
1616,accepted,,1ab29a23e9c60570,False,1,2A,2B,2A,2A,1,1,1,2B
1617,accepted,,38a3ee3333cbb1e7,False,2A,2A,1,2B,2B,2B,1,2B,2B
1618,accepted,,e0d76c198a8ec0ef,False,2B,2B,1,2B,2B,2B,1,2B,2B
1619,accepted,,d7e19f668c10f3f3,False,1,2A,2B,2B,1,2A,1,1,2A
1620,accepted,,848b0b3356881a8c,False,2B,2B,1,2B,2B,2B,2B,1,1
1621,accepted,,79c53b00940f0724,False,2B,1,1,2A,2B,2B,2B,1,1
1622,accepted,,63220d22a2afb55e,False,2A,2A,1,2B,2A,1,2B,2A,2A
1623,accepted,,0dfe86fe113d90a6,False,1,1,2B,2A,1,1,2B,2A,2B
1624,accepted,,275e2d6d110a3c51,True,2A,1,1,2B,1,1,1,2B,2A
1625,accepted,,a1db6481e4162453,True,1,1,2B,2B,1,2A,1,1,2A
1626,accepted,,3840216d4cc5de4e,True,2B,2B,1,2A,2A,1,1,1,2A
1627,accepted,,c83fd372b943e27f,True,2A,2A,1,2B,2A,2B,1,2B,2A
1628,accepted,,abf1cc3cacd61a37,False,2B,2B,2B,2B,1,2A,2B,2B,2A
1629,accepted,,d7fd62117a4f941d,True,1,1,2B,2A,1,2B,2B,1,2B
1630,accepted,,f9ffce425aaed2d7,False,2B,2B,1,2B,1,2B,1,2A,2A
1631,accepted,,875e91cb0970e882,True,2B,2B,1,2B,2A,2A,2B,1,1
1632,accepted,,60cc76ae565342c6,True,1,2A,1,2B,1,1,1,1,1
1633,accepted,,0b04b7a60c980196,True,2A,2A,1,2B,2A,2A,2B,1,2A
1634,accepted,,bab45812bc0e5292,True,2A,2B,1,2B,1,1,1,2B,2A
1635,accepted,,610936a5251dd9ab,False,1,2B,2B,2B,2B,2B,1,1,2B
1636,accepted,,fa4a2eee3fa95bac,True,2A,2B,1,2B,1,2A,2B,1,2B
1637,accepted,,35e3ef7bd5807294,False,2B,2B,1,2B,2B,2A,1,1,1
1638,accepted,,21891cf76c80a956,False,1,2A,1,2A,2A,2B,1,2B,2B
1639,accepted,,7f3b935f3ffd2e87,False,2B,2A,2B,2A,2A,2B,2B,2A,2A
1640,accepted,,a6e1df6dd83c17ef,False,1,2A,2B,2B,1,1,2B,2A,2A
1641,accepted,,a31f8b48ea253efa,False,2B,1,1,2A,2B,2B,2B,2A,2B
1642,accepted,,796302b14db0c21e,True,2A,1,2B,2B,2B,2B,2B,2A,1
1643,accepted,,b4259029ddbbcb0f,False,1,1,2B,2B,2A,2A,1,2A,1
1644,accepted,,50a829ba21f20906,False,2B,2B,1,2B,1,2A,2B,2B,1
1645,accepted,,19acd8df5b1e9874,False,2A,1,1,2A,1,2B,2B,2B,1
1646,accepted,,65c3711f8f5a38cd,False,1,1,1,2A,2B,2B,1,1,2B
1647,accepted,,d5f22b34b2f0af9f,True,2B,2A,1,2B,2A,1,1,1,1
1648,accepted,,d38c0a6a01a14f6c,False,2B,1,1,2B,2B,2B,2B,2B,2A
1649,accepted,,d2b2195165157c64,False,2A,2B,1,2A,2A,2B,2B,2A,2A
1650,accepted,,bd6c5e85dc082abd,False,1,2B,1,2B,2B,2B,2B,1,1
1651,accepted,,d8af9eaafe539bbc,True,1,2A,2B,2B,1,2B,1,1,1
1652,accepted,,28a287706d94ff58,False,1,1,2B,2B,2A,1,1,1,2A
1653,accepted,,724a79e8d77a7ae7,False,2B,2B,2B,2A,1,2B,1,2B,2A
1654,accepted,,d7df1030bdb79bc6,True,2B,1,1,2B,1,2B,1,1,1
1655,accepted,,4a362a38817907c3,False,2A,2B,1,2B,1,2B,1,1,2B
1656,accepted,,a9fcc70135fc073a,True,2B,2A,2B,2B,2A,2A,1,1,1
1657,accepted,,70c81e2681c69eef,False,2B,1,2B,2A,1,2A,1,2B,2A
1658,accepted,,0b4483992529675e,True,1,2A,2B,2B,1,2A,2B,2B,2B
1659,accepted,,f9dcd646925c8e3e,False,2B,2A,2B,2A,2B,1,1,2A,2B
1660,accepted,,5d5b943c5944ef4a,False,2A,2A,1,2B,1,1,2B,1,2B
1661,accepted,,722aa18e357e290b,False,2B,1,1,2A,1,2B,2B,2B,2B
1662,accepted,,8a2d132b724d926d,False,2B,2A,2B,2B,2A,1,1,2B,1
1663,accepted,,21a4ed263c8f8962,True,1,2B,1,2A,2B,1,1,1,2A
1664,accepted,,ed9fc283515e83c3,False,2B,2A,2B,2B,2B,2B,1,2B,1
1665,accepted,,9e0890ce7d6f4bcc,False,2B,2A,1,2A,2B,1,2B,1,2A
1666,accepted,,192775931b993b8a,False,2A,1,1,2A,1,1,2B,2B,2A
1667,accepted,,dc54d0115d179095,True,2B,1,2B,2A,2A,1,2B,2A,1
1668,accepted,,6b63012ec9e0d4ff,False,2A,2B,2B,2B,1,1,2B,2A,2A
1669,accepted,,1fb7487c893139e8,False,2B,1,1,2A,2A,1,2B,1,2A
1670,accepted,,10181a0c3138055a,True,2B,2A,2B,2A,1,2A,2B,2B,2B
1671,accepted,,52bbd028e9dcb5d7,False,2A,1,2B,2A,1,2A,1,1,1
1672,accepted,,aa2ef34f00ad607c,False,2A,1,2B,2A,2B,1,2B,1,1
1673,accepted,,b616f4ca6ab83632,False,2B,1,1,2A,2A,2B,2B,2A,2B
1674,accepted,,ff651106a95b352f,True,2B,1,2B,2A,1,2A,1,1,2A
1675,accepted,,cd6e25f9d8d2e77e,False,2A,2A,2B,2B,2A,2A,2B,2A,2A
1676,accepted,,5419913fb40f9384,True,2B,1,2B,2A,2B,2A,1,1,1
1677,accepted,,bef3ce04f5100dfd,False,1,2A,1,2A,2A,2B,1,2B,2A
1678,accepted,,57a31c32943be458,True,2B,2A,2B,2B,2B,2B,2B,2B,2A
1679,accepted,,f33357661680f8d4,True,2B,2B,2B,2A,2B,2B,2B,2A,1
1680,accepted,,e6982ed723f8731e,False,2A,1,2B,2B,2A,2A,1,2A,2B
1681,accepted,,2832705a19d13ffd,True,2B,2B,2B,2A,1,2A,1,2A,1
1682,accepted,,ca130cafb0967b28,False,2B,1,2B,2A,2A,1,1,2A,2A
1683,accepted,,49737a1a5a223914,True,2B,1,2B,2B,1,2A,2B,2B,2A
1684,accepted,,be656bc9408db47f,False,2B,2A,2B,2B,2A,1,1,1,2B
1685,accepted,,1fa40ac50d686449,True,1,1,2B,2A,1,1,2B,1,1
1686,accepted,,71d27d952ca6c5d4,False,1,1,1,2A,2B,2A,1,2B,2B
1687,accepted,,a54996b2138043e0,False,1,1,2B,2B,1,1,1,2B,2A
1688,accepted,,f5b4fbc3bf0f3c01,False,2B,2A,1,2A,1,1,2B,2A,2B
1689,accepted,,249273da5762de56,False,2A,2B,1,2B,2B,2A,2B,2A,2B
1690,accepted,,f9956e15f4fb3a15,True,1,2B,1,2A,1,2B,2B,2A,2B
1691,accepted,,a326e4fef8cf2a2c,False,2B,2A,2B,2A,2B,1,1,2B,1
1692,accepted,,c92b1549fa7a775e,False,2A,2A,1,2B,2A,2B,2B,1,2A
1693,accepted,,6a64b4392fe54b39,False,2A,2B,2B,2B,2A,1,2B,2B,2B
1694,accepted,,716f12eb973ac84d,False,1,2A,2B,2A,2B,2A,2B,2B,2A
1695,accepted,,3f05fd75de536165,False,2A,2A,1,2A,2A,2A,1,2B,2B
1696,accepted,,ffed06983a54b2db,False,2B,2A,2B,2B,2B,2A,1,1,2A
1697,accepted,,37254753322b393c,False,2B,2B,2B,2A,1,2B,2B,1,2A
1698,accepted,,1316fd5deed39368,True,2A,2A,1,2B,1,2B,1,2B,2A
1699,accepted,,f7491c6f66bc0471,False,2B,2B,2B,2A,2B,2A,2B,2A,2A
1700,accepted,,b161e2ea558894c6,True,2A,2A,2B,2B,2A,2A,2B,1,1
1701,accepted,,5cf21eec47d227fe,False,2B,2A,2B,2A,2A,1,2B,2A,2A
1702,accepted,,770097ba705a6519,False,2A,2A,1,2A,1,2B,2B,2A,2B
1703,accepted,,4f7e52e1d5243fb7,False,1,2A,2B,2B,2B,2B,2B,1,2B
1704,accepted,,2eb02cbbf8fd888e,False,1,1,2B,2B,1,2B,1,2A,1
1705,accepted,,f63af7ebd884eb23,True,2A,2B,1,2A,1,2A,1,2B,2A
1706,accepted,,74c20b965d6ad6d7,True,2B,2B,2B,2A,1,1,1,2B,2A
1707,accepted,,11d641391e85fb5c,False,2A,2B,1,2A,1,2B,1,2A,1
1708,accepted,,609bee1c0010b5d0,True,2A,2B,2B,2B,2A,2A,2B,2B,2B
1709,accepted,,9b78b3e4d941f54b,False,2B,2A,1,2B,2B,1,2B,1,1
1710,accepted,,e403a6a75248bd2d,False,2A,1,2B,2B,2B,1,1,2B,1
1711,accepted,,8a3b76b7fac83833,True,2B,1,2B,2B,1,2A,2B,2B,2A
1712,accepted,,31d4bc75462f3dee,True,1,2B,1,2A,1,1,2B,1,2B
1713,accepted,,7437d7f036b2ee8e,False,2A,2A,2B,2A,2B,2B,1,2A,2B
1714,accepted,,280d2d0d327f9609,True,1,2A,2B,2A,1,2B,2B,2A,2B
1715,accepted,,ab59d8b4a14b70b0,True,1,2B,1,2B,1,2B,1,2A,2B
1716,accepted,,2d94d744d6d79094,False,1,1,2B,2B,2B,2A,1,2B,1
1717,accepted,,c46cd33a4412d4b3,True,2A,1,1,2A,2A,2B,2B,2A,1
1718,accepted,,72ba3569b82744c2,False,2B,2B,2B,2B,2B,2B,1,2A,2B
1719,accepted,,c50467cc6f9152ea,True,2B,2A,1,2B,2B,2A,2B,2B,2A
1720,accepted,,1c6a9c10e3ad0a14,True,2B,1,1,2B,2A,2B,2B,1,1
1721,accepted,,84b3cdd531643fe4,False,1,1,2B,2A,2A,1,1,1,2A
1722,accepted,,0fb8cab92741128f,True,1,2A,2B,2B,1,2A,2B,2A,2A
1723,accepted,,1a2f2f3b37673ae7,True,2B,2B,1,2B,2A,2A,1,2A,1
1724,accepted,,ea1d02076055fd0b,False,2A,2A,2B,2A,2B,2A,1,1,1
1725,accepted,,f4a006d83e40ac30,False,2B,2B,1,2A,2A,2A,2B,2B,2B
1726,accepted,,46931d5c65367b96,True,2B,1,2B,2A,2B,1,1,2A,2A
1727,accepted,,2d578e35c3700f8d,False,1,2A,1,2B,2A,2A,1,2A,2B
1728,accepted,,ab2cc5b0680853ea,False,2B,2A,1,2A,2A,2A,1,2B,1
1729,accepted,,c34d87d4f0cb1848,False,1,2A,1,2A,1,2A,2B,2B,2B
1730,accepted,,d3ba31fef30a70e6,False,2A,2A,2B,2A,2B,2A,1,2A,1
1731,accepted,,d057a4f3fd102897,True,2A,2A,2B,2B,1,2B,1,1,1
1732,accepted,,5ac6fd85a0a4ec49,False,2A,2B,2B,2A,1,1,2B,1,2A
1733,accepted,,806c59433e151a7a,True,2B,2A,1,2B,1,1,1,2A,2A
1734,accepted,,4c0ff26b521ff486,True,2B,2B,2B,2B,1,2A,1,2B,2A
1735,accepted,,2b4aca68693eab90,False,1,2B,1,2B,2A,2B,2B,2B,2A
1736,accepted,,41cfa82e29886cc9,True,1,2A,2B,2B,1,1,2B,2B,2A
1737,accepted,,2e2d5975d4f5525e,False,1,1,1,2A,1,2A,1,1,2A
1738,accepted,,d5c656420ec74bc8,False,2B,1,2B,2B,1,1,1,1,2A
1739,accepted,,d1a8d039383ac508,False,1,1,1,2A,2A,2A,2B,1,1
1740,accepted,,515613a6497c01ba,False,2A,1,2B,2A,1,2B,2B,2A,2B
1741,accepted,,d837aa41f07d5401,True,2A,1,1,2B,1,1,1,2A,2B
1742,accepted,,e07f3b97825511a5,False,2B,2A,1,2B,2B,2A,2B,2B,2B
1743,accepted,,f0ab9c770f765119,True,2B,1,1,2B,1,1,1,2B,2B
1744,accepted,,4d1ed37ba5a009a0,True,2B,2A,2B,2B,2B,2B,2B,2A,1
1745,rejected,integration_exception: array must not contain infs or NaNs,,True,2A,2A,2B,2B,2B,2B,1,1,1
1746,accepted,,1076edbead1dcc5b,True,1,2B,1,2A,2A,2A,2B,2A,1
1747,accepted,,f5930930a4202046,True,2A,2A,1,2B,2B,2B,2B,2A,2B
1748,accepted,,5aaa7251a03683a5,True,2A,2B,1,2B,1,2A,1,2A,2B
1749,accepted,,1c76e9d4ed9d5f3b,False,2B,2A,1,2A,2A,2B,2B,2B,1
1750,accepted,,575dc2a2486508d0,True,2B,2A,1,2B,2B,2A,2B,2B,2A
1751,accepted,,738738efc8428ce5,False,2B,2A,1,2A,2B,2B,2B,2A,2A
1752,accepted,,230d6f61f41ce8ab,False,2A,2A,2B,2B,2B,1,1,1,2B
1753,accepted,,35bccb93bdeb2068,True,2A,1,2B,2B,1,2B,1,2B,2A
1754,accepted,,e6566bd21014d50a,False,1,1,1,2A,2B,2B,1,2A,2B
1755,accepted,,94bf019dcf0b27be,False,2B,1,2B,2A,2A,2A,2B,2B,2A
1756,accepted,,b8fea3edd5cfb8bf,False,1,2B,1,2B,2A,1,2B,2B,1
1757,accepted,,3baaeb22f5d0f8a6,False,2B,1,2B,2A,1,2B,2B,1,2A
1758,accepted,,67089e37e923faa6,False,2A,2B,1,2B,2A,2A,1,2A,2B
1759,accepted,,7296c6b4ad05fa7a,True,2B,2A,2B,2A,1,2B,2B,2B,2A
1760,accepted,,b8b75ada519af4d5,True,1,2A,1,2B,2A,2B,2B,2B,2B
1761,accepted,,f41212a3500eaa15,True,2B,1,2B,2A,2B,2A,1,2B,2B
1762,accepted,,e35c2dc685af5f46,True,2B,2B,1,2B,1,1,1,2A,2A
1763,accepted,,eaf5f4be0918cab8,True,2A,1,1,2A,2A,2A,2B,1,1
1764,accepted,,21ec52479640e881,True,1,2B,2B,2A,2B,1,1,2A,2B
1765,accepted,,a94a245a8f74e9af,False,2A,2A,1,2B,2A,1,1,2B,2A
1766,accepted,,db8fbc3c35ef40fd,False,2A,2B,1,2A,2B,1,1,1,2B
1767,accepted,,62308dd54b2dffc7,False,1,2B,2B,2B,1,2B,1,2A,2B
1768,accepted,,fb7416c0db9add4d,True,2A,2B,1,2A,2A,2A,2B,2A,2B
1769,accepted,,d7c29de53e368cfe,False,1,2B,1,2B,1,1,1,2A,2B
1770,accepted,,5cb42ade94414ac3,True,2A,2A,2B,2B,2A,1,2B,2A,2B
1771,accepted,,744c9dd094a18588,False,2A,2B,2B,2B,2A,2B,1,1,2A
1772,accepted,,86438f01b9027ec1,False,2B,2A,2B,2A,1,2A,2B,1,2B
1773,accepted,,3d09a52a25d56a62,True,1,1,2B,2B,2B,2B,2B,1,2B
1774,accepted,,e266d1d8bc496b2e,True,2B,1,2B,2A,2A,2B,2B,2A,1
1775,accepted,,54bdbf9e4f09df2d,False,2B,1,2B,2B,1,1,2B,1,2A
1776,accepted,,7d55b2f99ab1a426,False,2A,2B,2B,2A,2B,1,1,1,2B
1777,accepted,,553e1efe7f784cc4,False,2A,2B,2B,2B,1,2A,1,1,2A
1778,accepted,,11f3573e35723b9b,False,2B,2A,2B,2A,2B,2B,1,1,2B
1779,accepted,,ff3d105504b7de7b,True,2A,2A,1,2A,2B,2B,2B,2B,2B
1780,accepted,,ea645ec9accb02e5,False,1,2B,2B,2B,1,2A,2B,1,1
1781,accepted,,3d19f2c39944da63,True,1,1,1,2B,2A,2B,2B,1,2B
1782,accepted,,ea689f1502e8c32d,False,2A,1,2B,2B,1,2B,1,2B,1
1783,accepted,,0ded80d41a94ecb1,False,1,2B,2B,2A,2B,2A,2B,1,2A
1784,accepted,,12c736d023f4b4df,False,2A,1,2B,2B,2A,2A,2B,2A,1
1785,accepted,,811c113015779199,False,2A,1,1,2A,2B,1,2B,1,2B
1786,accepted,,de86220148f5af74,True,2A,2B,2B,2A,2B,2A,2B,2B,1
1787,accepted,,6c3327030e31afde,False,2B,1,1,2B,2A,2B,2B,2B,2A
1788,accepted,,b99c830a7d540964,True,2A,2B,1,2A,1,1,2B,2B,1
1789,accepted,,9efca4d1388fa25e,True,1,2B,1,2A,1,2A,1,1,2B
1790,accepted,,0758b4499d933d00,False,1,2A,2B,2B,1,1,2B,1,1
1791,accepted,,f02589bc2127c8b2,False,2A,1,2B,2A,1,2B,2B,1,2A
1792,accepted,,e95317d693e6ec46,False,2B,2A,1,2B,2A,1,1,2B,2A
1793,accepted,,3360f07ae8a49cca,True,1,2B,1,2A,1,2B,2B,1,1
1794,accepted,,eff80fb48b9ba555,True,2A,2B,2B,2B,1,1,1,2B,1
1795,accepted,,afed7da5b5fd9393,False,1,1,1,2B,2B,2A,2B,2A,2B
1796,accepted,,da64c3b27df73ae5,False,2A,2A,2B,2A,2B,2A,2B,1,2A
1797,accepted,,1fff1c41faccb51e,True,1,2B,1,2B,2A,2A,2B,1,2B
1798,accepted,,f63ea9b8fceea9c0,False,2B,2B,1,2B,1,2A,1,2A,2B
1799,accepted,,ab1ad184819ca3ca,False,1,2A,2B,2A,2A,1,1,2A,1
1800,accepted,,fd243e53d9a0dfff,False,2A,2B,2B,2B,2B,1,2B,2A,1
1801,accepted,,c5417b389bc9c30f,True,2A,2A,1,2A,2B,2B,2B,2A,2A
1802,accepted,,86f5757b53f0995c,False,1,1,2B,2A,2A,1,1,1,2B
1803,accepted,,15925fc03bba2cd7,False,2B,2B,2B,2A,2B,1,2B,1,2B
1804,accepted,,3572e9b152241ed6,False,2A,1,2B,2A,2A,2A,1,2A,1
1805,accepted,,b8666b7a21e3caa2,False,1,2A,1,2B,1,2A,2B,2B,2A
1806,accepted,,06865f0ce12fb8c6,False,2B,2B,2B,2A,2A,1,2B,2B,2A
1807,accepted,,cb8e4236d65db468,True,2A,2B,1,2B,2A,1,1,2B,1
1808,accepted,,43981227e1b31abe,False,1,2A,2B,2B,2A,1,2B,2B,2A
1809,rejected,integration_exception: array must not contain infs or NaNs,,True,2B,2A,2B,2B,1,2A,1,2A,2A
1810,accepted,,1e38f612f7e35f55,False,1,2A,1,2B,2B,2A,2B,2A,2B
1811,accepted,,7f4186b972200848,False,2B,2B,1,2A,1,2B,1,1,2B
1812,accepted,,c9cd4fcf9ef5ea99,False,1,1,1,2B,2A,2B,1,2A,2B
1813,accepted,,b390db04fed7d940,False,2B,2A,1,2A,2B,2B,1,1,2A
1814,accepted,,3d795a296ad70eb5,True,2A,2B,2B,2B,1,1,1,2B,1
1815,accepted,,50e8699c43c44a0f,True,1,2B,1,2A,1,1,1,2A,1
1816,accepted,,20ffba4ba5fd0b5b,False,1,2B,2B,2A,2A,1,2B,2A,2B
1817,accepted,,ede92df5f9915fb9,False,1,2A,1,2B,2B,1,1,1,2A
1818,accepted,,7c5b82b30f11354a,False,2A,2B,1,2B,2A,1,1,1,1
1819,accepted,,776b009eea5f2df0,True,1,1,1,2A,2A,1,2B,2B,2A
1820,accepted,,1f705ddb7e1a1f11,True,2B,2A,1,2A,1,2B,1,1,1
1821,accepted,,885022544c1b048d,False,1,2B,1,2B,2B,2B,2B,2B,1
1822,accepted,,991e6f5e12225ea9,False,1,1,2B,2B,2A,1,2B,1,1
1823,accepted,,a4bd8483ab0c48a8,False,1,2A,1,2B,1,2A,2B,1,2B
1824,accepted,,73a4eb0b64770d04,True,2B,1,1,2B,2B,2A,2B,2B,2A
1825,accepted,,1cc5993dcf6a9c58,True,2B,2B,2B,2A,2A,2B,1,2B,1
1826,accepted,,1d00b18e726bb4fe,False,2B,1,2B,2A,2B,1,1,2B,2B
1827,accepted,,aebb549b72e5f8ea,True,1,2A,1,2A,2A,1,2B,2B,2B
1828,accepted,,194d481d3a737100,True,2A,1,2B,2B,2A,2B,1,1,1
1829,accepted,,1593af4f4b513481,True,2A,2B,1,2B,2A,2B,2B,1,2B
1830,accepted,,a992993b97ccadbf,False,2B,2B,1,2A,2A,2A,1,1,2A
1831,accepted,,828b292681212824,False,2A,2A,2B,2A,1,2A,1,2B,1
1832,accepted,,54d8a1a9a959b68b,True,1,1,2B,2A,2B,1,1,1,1
1833,accepted,,79b3f71b47f0d3ab,False,2A,2B,1,2A,1,1,1,1,2A
1834,accepted,,d625820d479dc230,False,2B,1,1,2A,1,1,2B,1,1
1835,accepted,,688391f8f63c28a1,False,2A,2A,1,2B,1,1,1,1,1
1836,accepted,,1c67bfcf0fcd6fd9,False,2B,1,2B,2B,1,2A,1,2B,2A
1837,accepted,,12703a4515843b6e,False,1,1,2B,2A,2B,1,2B,2A,1
1838,accepted,,8233e6f55acf0085,False,1,2A,1,2B,1,1,1,2B,1
1839,accepted,,e08077e25564b41d,False,1,1,1,2B,2B,2A,2B,1,1
1840,accepted,,a5ddddd5833ff2b4,True,2A,1,2B,2A,1,1,1,2B,1
1841,accepted,,65eab1a132af1ee3,False,1,2A,1,2B,2B,1,2B,2A,2A
